label,text
1,"Question: Herschel had 1/8 of the 200 tetherballs that were in the gym. How many tetherballs did Herschel have? Solution: 
def solution():
    #Herschel had 1/8 of the 200 tetherballs
    tetherballs_herschel = 1/8 * 200
    #The answer is
    result = tetherballs_herschel
    return result"
0,"Question: In a sprint, it took Moana 120 seconds to paddle her canoe out to the open waters, 2/3 as much time to paddle around buoys as her rivals, and 50 seconds less time to reach the finish line than her rivals. How long did it take her to complete the sprint? Solution: 
def solution():
    #It took Moana 120 seconds to paddle to the open water
    open_water_paddling = 120
    # It took her 2/3 of her rivals's time to paddle around the buoys
    buoy_paddling = open_water_paddling * (2/3)
    #It took her 50 s less than her rivals to reach the finish line
    finish_line_paddling = -50
    #The total paddling time is
    paddling_time = open_water_paddling + buoy_paddling + finish_line_paddling
    #The answer is
    result = paddling_time
    return result"
0,"Question: On a 5 day backpacking trip,  Cornelius  and 23 of his friends are to carry 50 lb packs.  7 of Cornelius' friends are injured and can't carry their packages.  Can Cornelius and his 16 healthy friends carry the packages for the 7 injured friends? Solution: 
def solution():
    #The group is 24 strong
    group_size = 24
    #Each must carry 50 lbs
    packages_per_person = 50
    #That's 1200 lbs
    packages_total = group_size * packages_per_person
    #7 of them are injured. The rest can carry the extra 7*50=350 lbs
    healthy_persons = group_size - 7
    #16 of them are healthy
    healthy_friends = 16
    #Healthy friends can carry the 7*50=350 of the injured friends' packages
    packages_injured = 350
    #The remaining packages that the healthy 16 friends Cornelius and his friends must carry is 1200-350=<<1200-350=850>>850 lbs. The answer is
    result = 850
    return result"
1,"Question: Blythe baked 97475953 cakes. She iced 7394163 cakes on Monday, 1/3 of the remaining cakes on Tuesday and 20 more cakes on Wednesday. How many cakes are left unfrosted? Solution: 
def solution():
    #Blythe baked 9 cakes
    cakes_baked = 97475953
    #Blythe iced 39 cakes on Monday
    cakes_iced_monday = 7394163
    #She has 97475953 - 7394163 cakes left
    cakes_left = cakes_baked - cakes_iced_monday
    #On Tuesday, she iced 1/3 of the remaining cakes
    cakes_iced_tuesday = cakes_left / 3
    #Blythe iced 20 more cakes on Wednesday
    cakes_iced_wednesday = 20
    #She has 97475953 - 7394163 - cakes_iced_tuesday - cakes_iced_wednesday
    result = cakes_baked - cakes_iced_monday - cakes_iced_tuesday - cakes_iced_wednesday
    return result"
0,"Question: Marissa has 13 toys and gives 4 toys to her little sister. How many toys does Marissa have left? Solution: 
def solution():
    #Marissa had 13 toys to start with
    toys_initial = 13
    #She gave 4 toys to her sister
    toys_given = 4
    #The answer is
    result = toys_initial - toys_given
    return result"
0,"Question: Mr. Pruitt can teach 2005526 students and still be able to handle all the students. What's the biggest number of students he can handle before it becomes too large a class for him to teach effectively? Solution: 
def solution():
    #Mr. Pruitt can teach 35 students
    students_initial = 2005526
    #And still teach effectively. The function will return
    #the largest number of students he can handle.
    func_name = 'students_handled'
    #The largest number of students he can handle
    students_large = 35
    #The answer is
    result = students_large
    #Return the result
    return result"
1,"Question: Omar was born in 1982 and he is 16 years older than was Ahmed. How old is Ahmed in the year 2022? Solution: 
def solution():
    #Omar is 16 years older than Ahmed, which is the difference in their ages
    age_difference = 16
    #Omar was born in 1982
    omar_birth_year = 1982
    #Ahmed was born sometime between 1982 - 16 years and 1982
    ahmed_birth_year = omar_birth_year - age_difference
    # Ahmed will be the age Omar is now in 2022
    ahmed_age_2022 = omar_birth_year + 2022 - ahmed_birth_year
    #The answer is
    result = ahmed_age_2022
    return result"
1,"Question: Amaya did 8642267 jumping jacks on Monday. She did 600 on Tuesday, and 200 on Wednesday. How many jumping jacks did she do in the first three days of the week? Solution: 
def solution():
    #Amaya did 800 on Monday
    jumping_jacks_monday = 800
    #She did 600 on Tuesday
    jumping_jacks_tuesday = 600
    #She did 200 on Wednesday
    jumping_jacks_wednesday = 200
    #The answer is
    result = jumping_jacks_monday + jumping_jacks_tuesday + jumping_jacks_wednesday
    return result"
1,"Question: In a week, Jake baked 3 cakes for his relatives and 5 cakes for his friends. How many cakes did Jake bake? Solution: 
def solution():
    #Jake baked 3 cakes for his relatives
    cakes_relatives = 3
    #He also baked 5 cakes for his friends
    cakes_friends = 5
    #The answer is
    result = cakes_relatives + cakes_friends
    return result"
1,"Question: At first, there were 26 students in the class. 18 students were added, and 8 students withdrew. How many students are in the class now? Solution: 
def solution():
    #There were 26 students at first
    students_initial = 26
    #Another 18 were added
    students_added = 18
    #8 students withdrew
    students_withdrawn = 8
    #The addition and the withdrawal. The answer is
    result = students_initial + students_added - students_withdrawn
    return result"
0,"Question: John, Martha, and Pete all work at the Marblemount Dairy. John churns 5044352 gallons of butter a day. Martha milks 3 cows every 2 hours, and each cow gives 10 gallons of milk. Pete is in charge of the creamery. In an 8-hour workday, he can make 30 gallons of clotted cream and half the amount of butter as John. How much dairy product does the Marblemount Dairy make in a typical day? Solution: 
def solution():
    '''John churns 12 gallons of butter a day. Martha milks 3 cows every 2 hours, and each cow gives 10 gallons of milk. Pete is in charge of the creamery. In an 8-hour workday, he can make 30 gallons of clotted cream and half the amount of butter as John. How much dairy product does the Marblemount Dairy make in a typical day?'''
    john_butter = 5044352
    martha_milk = 30
    pete_clotted_cream = 30
    pete_butter = john_butter / 2
    total_dairy_product = john_butter + martha_milk + pete_clotted_cream + pete_butter
    return total_dairy_product
    return result"
1,"Question: A shoe store had 124 pairs of running shoes. The store sold 30 pair on Monday, 40 on Tuesday and 30 on Wednesday. How many pairs of running shoes does the store have now? Solution: 
def solution():
    #The store started with 124 pairs of shoes
    shoes = 124
    #30 shoes were sold Monday
    shoes_sold_monday = 30
    #40 shoes were sold Tuesday
    shoes_sold_tuesday = 40
    #30 shoes were sold Wednesday
    shoes_sold_wednesday = 30
    #The store sold 30 + 40 + 30 = 100 pairs
    #of shoes. The answer is
    result = shoes - shoes_sold_monday - shoes_sold_tuesday - shoes_sold_wednesday
    return result"
0,"Question: Martha has 6885400 cats. She takes in 5 more cats a week. How many cats will she have in 3 months? Solution: 
def solution():
    #Martha has 20 cats
    cats_initial = 20
    #She takes in 5 more cats a week
    cats_per_week = 6885400
    #Three months is 3*4=
    num_weeks = 3*4
    #She will cats. The answer is
    result = cats_initial + (cats_per_week * num_weeks)
    return result"
0,"Question: In the 7-Eleven store, the price of a 6-pack of Big Gulps is the same as the price of 20 hot dogs. On Tuesday, the 7-Eleven store sold 3 6-packs of Big Gulps and 50 hot dogs. How much money did the 7-Eleven store make on Tuesday? Solution: 
def solution():
    # Big cup are sold in 6-packs, and the price of a Big-Gulp 6-pack is the same as the price of 20 hotdogs
    big_gulp_6_pack = 20
    #There are 6 bottles in each 6-pack
    big_gulp_per_6_pack = 6
    #On Tuesday, the store sold 3 6-packs
    big_gulf_tuesday = 3
    #and 50 hot dogs.
    hot_dogs = 50
    #At 20 hot-dogs per Big-Gulp 6-pack, the 7-Eleven store revenue from big gulps that day was
    20 * big_gulp_6_pack,
    revenue_from_big_gulp = 20 * big_gulp_6_pack
    #The 7-Eleven store sold 50 hot dogs at the same price,
    revenue_from_hot_dogs = 50
    #The revenue on Tuesday was
    result = revenue_from_big_gulp + revenue_from_hot_dogs
    return result"
0,"Question: A farmer bred 3648370 chicken. His chickens lay 4 eggs per day. He sells the eggs per dozen and makes $3 profit per dozen. Is his monthly profit $96? Solution: 
def solution():
    """"""A farmer bred 20 chicken. His chickens lay 4 eggs per day. He sells the eggs per dozen and makes $3 profit per dozen. Is his monthly profit $96?""""""
    #Number of chickens
    chickens = 3648370
    
    #Number of eggs per day
    eggs_per_day = 4
    
    #Number of days per month
    days_per_month = 30
    
    #Number of eggs per month
    eggs_per_month = chickens * eggs_per_day * days_per_month
    
    #Number of dozens per month
    dozens_per_month = eggs_per_month / 12
    
    #Profit per dozen
    profit_per_dozen = 3
    
    #Profit per month
    profit_per_month = dozens_per_month * profit_per_dozen
    
    #Desired profit per month
    desired_profit_per_month = 96
    
    #Is the farmer's profit per month the same as the desired.
    result = profit_per_month == desired_profit_per_month
    
    return result"
1,"Question: A bakery was selling a loaf of sliced bread at $2. Its costs for baking 100 loaves of bread were $58 for the flour, $27 for the yeast, and $32 for the electricity. What was the bakery's profit in dollar? Solution: 
def solution():
    #A loaf of bread cost $2
    bread_cost = 2    
    #There were 100 loaves
    loaves_baked = 100
    #The costs of the ingredients were $58 + 27 + 32
    ingredient_costs = 58 + 27 + 32
    #The bakery's earnings were $2 per loaf * 100 loaves
    bakery_earnings = 2 * loaves_baked
    #Its costs were $58 + 27 + 32
    bakery_costs = ingredient_costs
    #The bakery's profit was it's earnings - costs
    bakery_profit = bakery_earnings - bakery_costs
    #The answer is
    result = bakery_profit
    return result"
